Symbol,Volume,Market Cap,P/E Ratio,a,b,c,d,e,Volatility,Description
HAL,6777935,36061646848,13.845361,0.25359079241752625,0.898122251033783,2.189685583114624,-0.9771921634674072,-0.17403367161750793,0.3023,"Halliburton Company is an American multinational corporation and the world's second largest oil service company and responsible for most of the world's largest fracking operations.[6] It employs approximately 55,000 people through its hundreds of subsidiaries, affiliates, branches, brands, and divisions in more than 70 countries.[7][8] The company, though incorporated in the United States, has dual headquarters located in Houston and in Dubai.[9][10][11]
"
COF,2212131,40507920384,7.9640446,0.22694933414459229,0.8322389721870422,1.9441770315170288,-0.9348167181015015,-0.13469307124614716,0.2888,"Capital One Financial Corporation is an American bank holding company specializing in credit cards, auto loans, banking, and savings accounts, headquartered in McLean, Virginia with operations primarily in the United States.[2] It is on the list of largest banks in the United States, is the third largest issuer of Visa and Mastercard credit cards and is one of the largest car finance companies in the United States.[2]
"
MGM,4933259,13389924352,30.047245,0.22131362557411194,0.6641026735305786,1.6111165285110474,-0.8133516311645508,-0.1697062999010086,0.3328,"MGM Resorts International is an American global hospitality and entertainment company operating destination resorts in Las Vegas, Massachusetts, Michigan, Mississippi, Maryland, Ohio, and New Jersey, including Bellagio, Mandalay Bay, MGM Grand, and Park MGM.
"
PWR,1017735,24579313664,36.072495,0.24240808188915253,0.8744733929634094,1.8531676530838013,-0.8907840847969055,-0.1326753795146942,0.2538,"Quanta Services is an American corporation that provides infrastructure services for electric power, pipeline, industrial and communications industries. Capabilities include the planning, design, installation, program management, maintenance and repair of most types of network infrastructure. In June 2009, Quanta Services was added to the S&P 500 index, replacing Ingersoll-Rand.[3]
"
ALL,1699925,34472030208,N/A,0.27425387501716614,0.8939152359962463,2.0375165939331055,-0.9540443420410156,-0.20648588240146637,0.3027,"The Allstate Corporation is an American insurance company, headquartered in Glenview, Illinois (with a Northbrook, Illinois address) since 2022.[4] Founded in 1931 as part of Sears, Roebuck and Co., it was spun off in 1993, but was still partially owned by Sears until it became an independent company completely  in June 1995.[3]  The company also has personal lines insurance operations in Canada.
"
GOOG,21229046,1624201494528,24.975096,0.22337208688259125,0.7539156079292297,1.6445820331573486,-0.7410625219345093,-0.12018123269081116,0.3037,"Alphabet Inc. is an American multinational technology conglomerate holding company headquartered in Mountain View, California. It was created through a restructuring of Google on October 2, 2015,[2] and became the parent company of Google and several former Google subsidiaries.[3][4][5] Alphabet is the world's third-largest technology company by revenue and one of the world's most valuable companies.[6][7] It is considered one of the Big Five American information technology companies, alongside Amazon, Apple, Meta, and Microsoft.
"
POOL,356932,13021740032,24.237581,0.3184528648853302,1.028220295906067,2.3372690677642822,-1.0173964500427246,-0.14918747544288635,0.2739,"Pool Corporation, doing business as POOLCORP, is a publicly-traded American company that manufactures equipment and machinery for swimming pools. As of 2021, it was the largest wholesale distributor of swimming pool and backyard products in the world.[3]
"
TMUS,4635281,170569236480,22.866669,0.2052840292453766,0.7149515748023987,1.6062754392623901,-0.7667297720909119,-0.13707508146762848,0.1664,"T-Mobile US, Inc. /ˈtiː ˈmoʊbəˈl juː ɛs/ is an American wireless network operator headquartered in Overland Park, Kansas, and Bellevue, Washington, U.S.[5] Its largest shareholder is multinational telecommunications company Deutsche Telekom AG, which as of April 2023[update], holds a 51.4%[6] majority stake in the company.[7][8] T-Mobile US is the third-largest wireless carrier in the United States, with 116.7 million subscribers at the end of Q2 2023.[9]
"
CPRT,3797150,44101206016,35.882812,0.2507905662059784,0.6838146448135376,1.519252896308899,-0.7192639112472534,-0.06842943280935287,0.2172,"Copart, Inc. is a global provider of online vehicle auction and remarketing services to automotive resellers such as insurance, rental car, fleet and finance companies in 11 countries; the US, Canada, the UK, Germany, Ireland, Brazil, Spain, UAE, Bahrain, Oman and Finland. Headquartered in Dallas, Texas, Copart has more than 200 physical locations around the world, where it houses more than 10,000 acres of vehicle inventory. Copart sells used, wholesale and repairable vehicles in weekly and bi-weekly online auctions to buyers ranging from consumers to automotive businesses around the world. Copart provides vehicle sellers with a range of services to process and sell repairable and clean title vehicles over the internet, using its patented virtual auction technology, named VB3, as well as others of its auction-related brands.
"
SNPS,764079,74207870976,73.374435,0.2667999863624573,0.780686616897583,1.7738853693008423,-0.8291988968849182,-0.16327069699764252,0.2321,"Synopsys is an American electronic design automation (EDA) company headquartered in Sunnyvale, California, that focuses on silicon design and verification, silicon intellectual property and software security and quality. Synopsys supplies tools and services to the semiconductor design and manufacturing industry. Products include tools for logic synthesis and physical design of integrated circuits, simulators for development, and debugging environments that assist in the design of the logic for chips and computer systems. As of 2023[update], the company is a component of both the Nasdaq-100 and S&P 500 indices.[3]
"
JNJ,21065984,364317769728,28.393995,0.2454053908586502,0.7819163799285889,1.750656008720398,-0.8525004386901855,-0.1692345291376114,0.1898,"Johnson & Johnson (J&J) is an American multinational, pharmaceutical, and medical technologies corporation headquartered in New Brunswick, New Jersey, and publicly traded on the New York Stock Exchange. Its common stock is a component of the Dow Jones Industrial Average, and the company is ranked No. 40 on the 2023 Fortune 500 list of the largest United States corporations. Johnson & Johnson has a global workforce of approximately 130,000 employees who are led by the company’s current chairman and chief executive officer, Joaquin Duato.
"
TRMB,1427929,10531336192,31.414814,0.2995849847793579,0.758677065372467,1.7389320135116577,-0.79351806640625,-0.15490438044071198,0.2645,"Trimble Inc. is an American software, hardware, and services technology company. Trimble supports global industries in building & construction, agriculture, geospatial, natural resources and utilities, governments, transportation and others.[2] Trimble also does hardware development of global navigation satellite system (GNSS) receivers, scanners, laser rangefinders, unmanned aerial vehicles (UAVs), inertial navigation systems and software processing tools.
"
HSIC,921357,8148504064,18.245615,0.3073996603488922,0.8910966515541077,2.0583765506744385,-0.9006772637367249,-0.14221929013729095,0.1715,"Henry Schein, Inc. is an American distributor of health care products and services with a presence in 32 countries.[3][4] The company is a Fortune World's Most Admired Company[5] and is ranked number one in its industry for social responsibility by Fortune magazine.[6] Ethisphere named Henry Schein as one of the 2023 World's Most Ethical Companies for the 12th consecutive year.[7]
"
MSI,640226,50009128960,34.025,0.26779991388320923,0.7625565528869629,1.6887439489364624,-0.8021036982536316,-0.1515776515007019,0.1613,"Motorola Solutions, Inc. is an American video equipment, telecommunications equipment, software, systems and services provider that succeeded Motorola, Inc., following the spinoff of the mobile phone division into Motorola Mobility in 2011. The company is headquartered in Chicago, Illinois.[2]
"
RVTY,750723,10943741952,51.858826,0.32743170857429504,0.8767711520195007,1.8510690927505493,-0.8473264575004578,-0.1510998159646988,0.3766,"Revvity, Inc. is an American company in the life sciences and diagnostics business that is focused on selling to the pharmaceutical and biotechnology industries,[1] especially in relation to approaches making use of new cell therapy or gene therapy developments.[2] Its origins lie with the long-existing company PerkinElmer, which has been in a variety of business lines.[3]
"
ANET,2192096,66105638912,35.35607,0.26237332820892334,0.6912588477134705,1.6094781160354614,-0.7240977883338928,-0.16379505395889282,0.4742,"Arista Networks (formerly Arastra)[3] is an American computer networking company headquartered in Santa Clara, California. The company designs and sells multilayer network switches to deliver software-defined networking (SDN) for large datacenter, cloud computing, high-performance computing, and high-frequency trading environments. These products include 10/25/40/50/100 Gigabit Ethernet/200/400/800 low-latency cut-through switches, including the 7124SX,[4] which remained the fastest switch[5] using SFP+ optics through September 2012[6] with its sub-500 nanosecond (ns) latency, and the 7500 series, Arista's modular 10G/40G/100Gbit/s switch.  Arista's Linux-based network operating system, Extensible Operating System (EOS), runs on all Arista products.
"
WAB,759517,19938607104,26.49762,0.31937679648399353,0.9567813277244568,2.1810104846954346,-1.0306315422058105,-0.20312853157520294,0.2014,"Westinghouse Air Brake Technologies Corporation, commonly known as Wabtec, is an American company formed by the merger of the Westinghouse Air Brake Company (WABCO) and MotivePower Industries Corporation in 1999.[6][7]  It is headquartered in Pittsburgh, Pennsylvania.
"
MDT,6179292,96543260672,26.774906,0.21636877954006195,0.7546659111976624,1.8154064416885376,-0.8622561097145081,-0.14345867931842804,0.1933,"Medtronic plc is an American medical device company. The company's operational and executive headquarters are in Minneapolis, Minnesota, and its legal headquarters are in Ireland due to its acquisition of Irish-based Covidien in 2015.[3][4] While it primarily operates in the United States,[5][6] it operates in more than 150 countries and employs over 90,000 people.[7] It develops and manufactures healthcare technologies and therapies.
"
BX,6191628,122838687744,42.21757,0.23493903875350952,0.8296395540237427,1.8992136716842651,-0.9153348207473755,-0.14687445759773254,0.3197,"Blackstone Inc. is an American alternative investment management company based in New York City. Blackstone's private equity business has been one of the largest investors in leveraged buyouts in the last three decades, while its real estate business has actively acquired commercial real estate. Blackstone is also active in credit, infrastructure, hedge funds, insurance, secondaries, and growth equity. As of June 2023[update], the company's total assets under management were approximately US$1 trillion, making it the largest alternative investment firm globally.[2]
"
VRTX,952854,97095344128,29.027779,0.22747991979122162,0.6420406103134155,1.5041413307189941,-0.7290022969245911,-0.1429232656955719,0.1809,"Vertex Pharmaceuticals is an American biopharmaceutical company based in Boston, Massachusetts. It was one of the first biotech firms to use an explicit strategy of rational drug design rather than combinatorial chemistry. It maintains headquarters in South Boston, Massachusetts, and three research facilities, in San Diego, California, and Milton Park, Oxfordshire, England.
"
AJG,735812,52321714176,46.512478,0.23251059651374817,0.8024389147758484,1.8098598718643188,-0.8707047700881958,-0.12106002867221832,0.1548,"Arthur J. Gallagher & Co. (AJG) is an American global insurance brokerage and risk management services firm headquartered in Rolling Meadows, Illinois (a suburb of Chicago). The firm was established in 1927 and is one of the largest insurance brokers in the world.
"
EL,2619464,39706701824,72.52287,0.2868720591068268,0.8952851295471191,1.9846627712249756,-0.9249547719955444,-0.12832903861999512,0.2941,"The Estée Lauder Companies Inc. (/ˈɛsteɪ ˈlɔːdər/ EST-ay LAW-dər; stylized as ESTĒE LAUDER) is an American multinational cosmetics company, a manufacturer and marketer of makeup, skincare, perfume , and hair care products, based in Midtown Manhattan, New York City. It is the second largest cosmetics company in the world after L'Oréal. The company owns a diverse portfolio of brands, including La Mer, Jo Malone London, Clinique and Tom Ford Beauty, among many more, distributed internationally through both digital commerce and retail channels.
"
MTB,939539,20339623936,7.0269494,0.30381688475608826,0.8817142248153687,2.004570722579956,-0.9678743481636047,-0.14251242578029633,0.2807,"M&T Bank Corporation (Manufacturers and Traders Trust Company) is an American bank holding company headquartered in Buffalo, New York.[2] It operates 1,000+ branches in 12 states across the Eastern United States, from Maine to Northern Virginia.[1][3] Until May 1998, the bank's holding company was named First Empire State Corporation.[4]
"
LUV,7065029,14127926272,29.25926,0.18413658440113068,0.7765071392059326,1.794634461402893,-0.8932124972343445,-0.13507631421089172,0.3006,"Southwest Airlines Co. is a major airline based in the United States and the world's largest low-cost carrier.[4] It is headquartered in Dallas, Texas, and has scheduled service to 121 destinations in the United States and 10 additional countries.[5] As of 2018[update], Southwest carried more domestic passengers than any other United States airline.[6] It is currently the third largest airline in North America based on passengers flown.[7]
"
BSX,8392057,76955394048,64.060974,0.26662734150886536,0.7222985625267029,1.6547335386276245,-0.7642300724983215,-0.10965368151664734,0.2287,"42°21′37.3″N 71°33′32.6″W﻿ / ﻿42.360361°N 71.559056°W﻿ / 42.360361; -71.559056
Boston Scientific Corporation (""BSC""), incorporated in Delaware,[2] is a biomedical/biotechnology engineering firm and multinational manufacturer of medical devices used in interventional medical specialties, including interventional radiology, interventional cardiology, peripheral interventions, neuromodulation, neurovascular intervention, electrophysiology, cardiac surgery, vascular surgery, endoscopy, oncology, urology and gynecology. Boston Scientific is widely known for the development of the Taxus Stent, a drug-eluting stent which is used to open clogged arteries.[3] With the full acquisition of Cameron Health in June 2012, the company also became notable for offering a minimally invasive implantable cardioverter-defibrillator (ICD) which they call the EMBLEM subcutaneous implantable defibrillator (S-ICD).[4][5]
"
SYF,3807142,12476190720,5.5524864,0.3176743686199188,0.9041182994842529,2.155857801437378,-1.0064618587493896,-0.1257200837135315,0.2636,"Synchrony Financial is a consumer financial services company headquartered in Stamford, Connecticut, United States.[2]  The company offers consumer financing products, including credit, promotional financing and loyalty programs, installment lending to industries, and FDIC-insured consumer savings products, through Synchrony Bank, its wholly owned online bank subsidiary.[4][8]
"
BXP,1440050,9245277184,13.926714,0.21944838762283325,0.7255882620811462,1.6862828731536865,-0.8153868317604065,-0.17677655816078186,0.345,"Boston Properties, Inc. is a publicly traded real estate investment trust that invests in premier workplaces in Boston, Los Angeles, New York City, San Francisco, Seattle, and Washington, D.C. As of June 30, 2022, the company owned or had interests in 193 commercial real estate properties, aggregating approximately 53.7 million square feet.[1]
"
AON,719385,64725827584,24.546698,0.19134896993637085,0.7221894264221191,1.5923125743865967,-0.7660972476005554,-0.10774853825569153,0.181,"Aon PLC (English: /ˈeɪɒn/) is a British-American[3] professional services and management consulting firm that offers a range of risk-mitigation products.[4] The firm also provides data and analytics services, strategy consulting through Aon Inpoint and investment banking advisory through Aon Securities. Aon has approximately 50,000 employees across 120 countries.[5]
"
MAA,660109,14890697728,24.852001,0.16548746824264526,0.7293868064880371,1.6390997171401978,-0.8055625557899475,-0.14635644853115082,0.1941,"Mid-America Apartment Communities (MAA) is a publicly traded real estate investment trust based in Memphis, Tennessee that invests in apartments in the Southeastern United States and the Southwestern United States.[1]
"
SEDG,2511590,4294881280,14.622824,0.1875857412815094,0.3879779279232025,0.7986658215522766,-0.35735177993774414,-0.08588079363107681,0.7594,"Established in 2006, SolarEdge developed an DC optimized inverter system.
"
HUBB,663410,15112852480,21.400152,0.270229697227478,0.8525795936584473,1.950691819190979,-0.8567622900009155,-0.18816326558589935,0.2651,"Hubbell Incorporated, headquartered in Shelton, Connecticut, is an American company that designs, manufactures, and sells electrical and electronic products for non-residential and residential construction, industrial, and utility applications. Hubbell was founded by Harvey Hubbell as a proprietorship in 1888, and was incorporated in Connecticut in 1905. 		
"
JCI,4312962,35022872576,17.275167,0.18362608551979065,0.6441569924354553,1.5097801685333252,-0.7233066558837891,-0.13930068910121918,0.2436,"Johnson Controls International is an American, Irish-domiciled multinational conglomerate headquartered in Cork, Ireland,[3] that produces fire, HVAC, and security equipment for buildings. As of mid-2019, it employed 105,000 people in around 2,000 locations across six continents.[4] In 2017 it was listed as 389th in the Fortune Global 500.[5] It became ineligible for the Fortune 500 in subsequent years since it relocated its headquarters outside the U.S.[6]
"
NUE,1376968,37882847232,7.704097,0.21592293679714203,0.7317019701004028,1.753814458847046,-0.8904308676719666,-0.11655548959970474,0.2859,"Nucor Corporation, headquartered in Charlotte, North Carolina,  produces steel and related products. It is the largest steel producer in the United States and the largest recycler of scrap in North America.[1]  Nucor is the 16th-largest steel producer in the world.[2] Along with Commercial Metals Company, it is one of two primary suppliers of rebar used to reinforce concrete in buildings, bridges, roads, and infrastructure in the U.S.
"
HWM,2476345,19777738752,31.359478,0.25302964448928833,0.7873910665512085,1.7579504251480103,-0.738764226436615,-0.21061044931411743,0.1837,"Howmet Aerospace Inc. (formerly Arconic Inc.)[3][4] is an American aerospace company based in Pittsburgh, Pennsylvania. The company manufactures components for jet engines, fasteners and titanium structures for aerospace applications, and forged aluminum wheels for heavy trucks.[5]
"
PXD,2724754,56814129152,10.356565,0.24754253029823303,0.8073241710662842,1.8831983804702759,-0.8629723191261292,-0.148238867521286,0.2701,"Pioneer Natural Resources Company, headquartered in Irving, Texas, is engaged in hydrocarbon exploration. It operates in the Cline Shale, which is part of the Spraberry Trend of the Permian Basin, where the company is the largest acreage holder.[1][2][3] Pioneer is presently undergoing an acquisition by ExxonMobil, which in October 2023 agreed to acquire the company in the largest merger in the energy industry in 20 years; closing is expected in the first half of 2024.[4][5]
"
IBM,4006196,135050289152,19.08387,0.28391310572624207,0.8708929419517517,1.878322720527649,-0.8859001994132996,-0.10696649551391602,0.157,"The International Business Machines Corporation (doing business as IBM), nicknamed Big Blue,[6] is an American multinational technology corporation headquartered in Armonk, New York and is present in over 175 countries.[7][8] It specializes in computer hardware, middleware, and software, and provides hosting and consulting services in areas ranging from mainframe computers to nanotechnology. IBM is the largest industrial research organization in the world, with 19 research facilities across a dozen countries, and has held the record for most annual U.S. patents generated by a business for 29 consecutive years from 1993 to 2021.[9][10][11]
"
ICE,2484075,61763805184,25.037125,0.24355141818523407,0.8452041745185852,1.8636116981506348,-0.8740901350975037,-0.14104795455932617,0.1621,"Intercontinental Exchange, Inc. (ICE) is an American company formed in 2000 that operates global financial exchanges and clearing houses and provides mortgage technology, data and listing services. Listed on the Fortune 500, S&P 500, and Russell 1000, the company owns exchanges for financial and commodity markets, and operates 12 regulated exchanges and marketplaces.  This includes ICE futures exchanges in the United States, Canada and Europe, the Liffe futures exchanges in Europe, the New York Stock Exchange, equity options exchanges and OTC energy, credit and equity markets.
"
FIS,4290018,30784481280,N/A,0.26260867714881897,0.7587807178497314,1.710981845855713,-0.8096434473991394,-0.1224689856171608,0.2575,"Fidelity National Information Services, Inc. (FIS) is an American multinational corporation which offers a wide range of financial products and services. FIS is most known for its development of Financial Technology, or FinTech, and as of Q2 2020 it offers its solutions in three primary segments: Merchant Solutions, Banking Solutions, and Capital Market Solutions. Annually, FIS facilitates the movement of roughly $9 trillion through the processing of approximately 75 billion transactions in service to more than 20,000 clients around the globe.[2]
"
ADSK,1251067,43603578880,50.74129,0.0,0.0,0.0,0.0,0.0,0.2463,"38°00′20″N 122°31′51″W﻿ / ﻿38.0055°N 122.5308°W﻿ / 38.0055; -122.5308
"
SYY,2586775,33803010048,18.878872,0.2588545083999634,0.7989855408668518,1.874715805053711,-0.8400835394859314,-0.14123153686523438,0.1724,"Sysco Corporation (short for Systems and Services Company) is an American multinational corporation involved in marketing and distributing food products, smallwares, kitchen equipment and tabletop items to restaurants, healthcare and educational facilities, hospitality businesses like hotels and inns, and wholesale to other  companies that provide foodservice (like Aramark and Sodexo). The company is headquartered in the Energy Corridor district of Houston, Texas.[2] Sysco is the world's largest broadline food distributor; it has more than 600,000 clients in a wide array of fields. Management consulting is also an integral part of their services. The company operates approximately 330 distribution facilities worldwide; providing service to over 90 countries.
"
MS,7843303,125218922496,13.617858,0.2407044768333435,0.8710067868232727,1.954246997833252,-0.9800929427146912,-0.1441502571105957,0.2489,"Morgan Stanley is an American multinational investment bank and financial services company headquartered at 1585 Broadway in Midtown Manhattan, New York City. With offices in 41 countries and more than 75,000 employees, the firm's clients include corporations, governments, institutions, and individuals.[3] Morgan Stanley ranked No. 61 in the 2021 Fortune 500 list of the largest United States corporations by total revenue.[5]
"
TGT,4873468,52092121088,15.480109,0.27079305052757263,0.9284238219261169,2.029395341873169,-1.0275285243988037,-0.18975400924682617,0.2349,"Target is an American retail corporation that operates a chain of discount department stores and hypermarkets, headquartered in Minneapolis, Minnesota. It is the seventh-largest retailer in the United States, and a component of the S&P 500 Index.[3] The company is one of the largest American-owned private employers in the United States.
"
VTR,2320284,17736822784,200.36365,0.2315044403076172,0.7987639307975769,1.9609360694885254,-0.901903510093689,-0.1499018669128418,0.2649,"Ventas, Inc. is a real estate investment trust specializing in the ownership and management of health care facilities in the United States, Canada and the United Kingdom.
"
FAST,3164810,34170497024,30.202019,0.2629660367965698,0.9075351357460022,2.046765089035034,-0.9698589444160461,-0.1960774064064026,0.2033,"Fastenal Company is an American company based in Winona, Minnesota, founded in 1967. It placed 479 in the 2021 Fortune 500 based on its 2020 revenues,[2] and its stock is a component of the Nasdaq 100 and S&P 500 stock market indices. Fastenal currently has 3,334 in-market locations as of March 2023.[3]
"
CI,1249757,91946188800,14.223901,0.2807180881500244,0.8363101482391357,1.8895272016525269,-0.8758798241615295,-0.13688145577907562,0.2403,"The Cigna Group is a for-profit American multinational managed healthcare and insurance company based in Bloomfield, Connecticut.[3][4] Its insurance subsidiaries are major providers of medical, dental, disability, life and accident insurance and related products and services, the majority of which are offered through employers and other groups (e.g., governmental and non-governmental organizations, unions and associations). Cigna is incorporated in Delaware.[5]
"
ATO,836464,16552028160,19.18933,0.24313335120677948,0.8023683428764343,1.8412322998046875,-0.8965731859207153,-0.1317889541387558,0.1712,"Atmos Energy Corporation, headquartered in Dallas, Texas, is one of the United States' largest natural-gas-only distributors,[4] serving about three million natural gas distribution customers in over 1,400 communities in nine states[5] from the Blue Ridge Mountains in the East to the Rocky Mountains in the West.[citation needed]
"
ORLY,386973,56809369600,25.381992,0.24842417240142822,0.7095968723297119,1.6502695083618164,-0.7663490176200867,-0.1535135805606842,0.2148,"O’Reilly Automotive, Inc. is an American auto parts retailer that provides automotive aftermarket parts, tools, supplies, equipment, and accessories to professional service providers and do-it-yourself customers. Founded in 1957 by the O’Reilly family, the company operates more than 6,000 stores in 47 states and Mexico.
"
LDOS,740107,14292373504,98.05661,0.2562437355518341,0.7559148669242859,1.6245602369308472,-0.7645474076271057,-0.11883824318647385,0.189,"Leidos, formerly known as Science Applications International Corporation (SAIC),[6] is an American defense, aviation, information technology, and biomedical research company headquartered in Reston, Virginia, that provides scientific, engineering, systems integration, and technical services. Leidos merged with Lockheed Martin's IT sector, Information Systems & Global Solutions (Lockheed Martin IS&GS), in August 2016 to create the defense industry’s largest IT services provider. The Leidos-Lockheed Martin merger is one of the biggest transactions thus far in the consolidation of the defense sector. Leidos contracts extensively with the Department of Defense, the Department of Homeland Security, and the Intelligence Community, as well as other U.S. government agencies and select commercial markets.
"
CBRE,1631509,23167315968,40.005264,0.23892568051815033,0.970859944820404,2.157078504562378,-1.042441964149475,-0.17208264768123627,0.248,"CBRE Group, Inc. is an American commercial real estate services and investment firm. The abbreviation CBRE stands for Coldwell Banker Richard Ellis. It is the world's largest commercial real estate services and investment firm (based on 2021 revenue).[2][3][4]
"
ILMN,1669684,18508435456,N/A,0.2456960380077362,0.8065794706344604,1.8514060974121094,-0.8513497710227966,-0.1917613297700882,0.313,"Illumina, Inc. is an American biotechnology company, headquartered in San Diego, California, and it serves more than 140 countries.[2] Incorporated on April 1, 1998, Illumina develops, manufactures, and markets integrated systems for the analysis of genetic variation and biological function. The company provides a line of products and services that serves the sequencing, genotyping and gene expression, and proteomics markets.
"
KHC,7757775,40806985728,13.747933,0.309897780418396,0.9333654046058655,2.1977109909057617,-0.9664152264595032,-0.16193298995494843,0.1727,"The Kraft Heinz Company (KHC), commonly known as Kraft Heinz (/ˈkræft ˈhaɪnz/), is an American multinational food company formed by the merger of Kraft Foods and H.J. Heinz Company co-headquartered in Chicago and Pittsburgh.[5][6] Kraft Heinz is the third-largest food and beverage company in North America and the fifth-largest in the world with over $26.0 billion in annual sales as of 2021.[7][8]
"
CDNS,1251939,67890352128,70.892044,0.29352113604545593,0.9219356775283813,2.0485074520111084,-0.9855405688285828,-0.17778386175632477,0.2448,"Cadence Design Systems, Inc. (stylized as cādence), headquartered in San Jose, California,[2] is an American multinational computational software company, founded in 1988 by the merger of SDA Systems and ECAD, Inc. The company produces software, hardware, and silicon structures[clarification needed] for designing integrated circuits, systems on chips (SoCs), and printed circuit boards.[3]
"
IP,2740332,11972187136,15.871558,0.26315170526504517,1.1407297849655151,2.5475616455078125,-1.1456336975097656,-0.29436880350112915,0.2257,"The International Paper Company is an American pulp and paper company, the largest such company in the world.[7] It has approximately 56,000 employees,[8] and is headquartered in Memphis, Tennessee.[9][10]
"
BK,4409206,35239886848,10.59719,0.29376742243766785,0.8006225228309631,1.8328781127929688,-0.9090784192085266,-0.12583740055561066,0.2339,"The Bank of New York Mellon Corporation, commonly known as BNY Mellon, is an American investment banking services holding company headquartered in New York City. BNY Mellon was formed from the merger of The Bank of New York and the Mellon Financial Corporation in 2007. It is the world's largest custodian bank and securities services company,[2][3][4] with $1.8 trillion in assets under management and $44.3 trillion in assets under custody at the end of 2022 fiscal.[5][1] It is considered a systemically important bank by the Financial Stability Board. BNY Mellon is incorporated in Delaware.[6]
"
EOG,2677589,74622574592,8.630303,0.2511310875415802,0.7736166715621948,1.728118658065796,-0.8028233647346497,-0.2091142237186432,0.2648,"EOG Resources, Inc. is an American energy company engaged in hydrocarbon exploration. It is organized in Delaware and headquartered in the Heritage Plaza building in Houston, Texas.
"
PYPL,15165329,60587999232,15.714286,0.23223957419395447,0.7476980686187744,1.635073184967041,-0.7397596836090088,-0.10332582145929337,0.3832,"PayPal Holdings, Inc. is an American multinational financial technology company operating an online payments system in the majority of countries that support online money transfers, and serves as an electronic alternative to traditional paper methods such as checks and money orders. The company operates as a payment processor for online vendors, auction sites and many other commercial users, for which it charges a fee.
"
SEE,2114137,5019899904,13.163497,0.26554256677627563,0.731788158416748,1.6663068532943726,-0.7898955345153809,-0.1321568638086319,0.3568,"SEE, legally the Sealed Air Corporation, is a packaging company known for its brands: Cryovac food packaging and Bubble Wrap cushioning packaging.[2][3][4] Headquartered in Charlotte, North Carolina, United States, Chief Operating Officer Emile Chammas and Chief Financial Officer Dustin Semach currently serve as interim co-President and co-CEO. [3][5]
"
KMI,13134168,37498130432,15.477064,0.27600300312042236,0.9240850210189819,2.283372402191162,-0.9699417352676392,-0.11923065781593323,0.1679,"Kinder Morgan, Inc. is one of the largest energy infrastructure companies in North America.[2]  The company specializes in owning and controlling oil and gas pipelines and terminals.[3]
"
EQIX,355010,72361566208,82.7884,0.2502938508987427,0.8809077143669128,1.9317783117294312,-0.9160260558128357,-0.19051586091518402,0.2424,"Equinix, Inc. is an American multinational company headquartered in Redwood City, California, that specializes in Internet connection and data centers. The company is a leader in global colocation data center market share,[3] with 248 data centers
[2] in 31 countries[4] on five continents.[5]
"
WMB,5952356,43909361664,15.824562,0.25643017888069153,0.8000228404998779,1.7720013856887817,-0.7874270677566528,-0.12472241371870041,0.1639,"The Williams Companies, Inc., is an American energy company based in Tulsa, Oklahoma. Its core business is natural gas processing and transportation, with additional petroleum and electricity generation assets. A Fortune 500 company,[1] its common stock is a component of the S&P 500.
"
CPB,2931579,12199527424,14.382457,0.28062278032302856,0.8482357263565063,2.028526544570923,-0.9743019342422485,-0.13975325226783752,0.2044,"Campbell Soup Company, doing business as Campbell's, is an American company, most closely associated with its flagship canned soup products; however through mergers and acquisitions, it has grown to become one of the largest processed food companies in the United States with a wide variety of products under its flagship Campbell's brand as well as other brands including Pepperidge Farm, Snyder's of Hanover, V8, and Swanson. With its namesake brand Campbell's produces soups and other canned foods, baked goods, beverages, and snacks. It is headquartered in Camden, New Jersey.[4]
"
NFLX,5687576,189235314688,43.149696,0.28760334849357605,0.82709139585495,1.9780018329620361,-0.9240759015083313,-0.14499829709529877,0.4202,"Netflix, Inc. is an American media company founded in 1997 by Reed Hastings and Marc Randolph in Scotts Valley, California and currently based in Los Gatos, California. It owns and operates an eponymous over-the-top subscription video on-demand service, which showcases acquired and original programming as well as third-party content licensed from other production companies and distributors. Netflix is also the first (as so far only) streaming media company to be a member of the Motion Picture Association.
"
FOX,1034329,14794932224,14.307318,0.22230678796768188,0.6966846585273743,1.5915915966033936,-0.7341654300689697,-0.1290096938610077,0.2251,"Fox Corporation (stylized in all-caps as FOX Corporation[6]) is an American multinational mass media company headquartered at 1211 Avenue of the Americas in New York City. Incorporated in Delaware, it was formed on March 19, 2019, as a result of the acquisition of 21st Century Fox by The Walt Disney Company, which was closed on March 20.[7][8][9][10] The company is controlled by the Murdoch family via a family trust with 39.6% ownership share, and by Rupert Murdoch himself to the effect of almost 40%.[11][12]
"
SHW,1395568,64224428032,26.835293,0.22378645837306976,0.769366979598999,1.8713282346725464,-0.879112958908081,-0.18862766027450562,0.1982,"Sherwin-Williams Company is an American company based in Cleveland, Ohio. It is primarily engaged in the manufacture, distribution, and sale of paints, coatings, floorcoverings, and related products to professional, industrial, commercial, and retail customers, primarily in North and South America and Europe. At the end of 2020, Sherwin-Willams had operations in over 120 countries.[2]
"
MOS,3433721,11084861440,5.2125,0.2530083954334259,0.9937350749969482,2.1927661895751953,-1.0238234996795654,-0.19746291637420654,0.341,"The Mosaic Company is a Fortune 500 company based in Tampa, Florida which mines phosphate, potash, and collects urea for fertilizer, through various international distribution networks,[3] and Mosaic Fertilizantes.[4] It is the largest U.S. producer of potash and phosphate fertilizer.[5]
"
